label,title,text,sentiment,score_0,sentiment_1,score_1,sentiment_2,score_2,sentiment_3,score_3
1,Norfolk State University, Norfolk State University (NSU) is a public four-year coed liberal arts historically black university located in Norfolk Virginia. The University is a member-school of Thurgood Marshall College Fund and the Virginia High-Tech Partnership. It has been placed on warning status by its regional accreditor the Southern Association of Colleges and Schools for financial and governance issues.,0,0.99789715,0,0.9959785,1,0.9943357,2,0.49440598
1,Abbeydale Grange School, Abbeydale Grange School was a mixed comprehensive school in Sheffield England established in 1958 and closed after the 2009/10 academic year after being listed amongst the schools with worst GCSE examination results. The school was set in a green site off Abbeydale Road a short bus journey from Sheffield city centre. It served both the local area and the wider city community.,0,0.9978371,0,0.9704996,1,0.99983037,2,0.45959154
1,St Thomas Becket Catholic High School, St Thomas Becket Catholic High School was a Roman Catholic secondary school located in the Huyton area of Liverpool. In its final year the school had only 90 pupils and 32 members of staff. It closed in July 2008.,0,0.9978219,0,0.9789073,1,0.99987674,1,0.4273059
1,Wilbur Elementary School, Wilbur Elementary School is one of the four elementary schools located in Somerset Massachusetts United States. The school includes kindergarten through fifth grade. It was involved with a state test scam which resulted in the invalidation of 74 test scores.,0,0.9978194,0,0.99669254,0,0.9061136,2,0.4414306
1,Southern Okanagan Secondary School, Southern Okanagan Secondary (formerly Southern Okanagan High School) is a public high school in Oliver British Columbia (part of School District 53 Okanagan Similkameen). On September 12 2011 the majority of the school was engulfed in flames. The facility was under a multi-million dollar renovation project at the time. Most of the original school was completely destroyed in the fire. The Frank Venables Auditorium was also destroyed in early morning fire.,0,0.99775416,0,0.87278944,1,0.99922335,2,0.8195464
1,Cedar Hill School Bernards Township New Jersey, Cedar Hill School located in Bernards Township Somerset County New Jersey is a pre-K-5 elementary school with an enrollment of -3 students. The school was built in 1956 on property donated by the Lee family although a number of wealthy families owned the property previously. The 60 acres (240000 m2) of property was donated to the Bernards Township Board of education to build Ridge High School and Cedar Hill School.,0,0.9977429,0,0.9779228,1,0.9998852,0,0.587177
1,Calumet High School (Chicago), Calumet High School was a public 4-year high school located in the Auburn Gresham neighborhood on the south side of Chicago Illinois United States. It was operated by Chicago Public Schools. Calumet closed after the 2005-2006 academic year due to poor performance and low-enrollment.,0,0.9977301,0,0.99534637,0,0.9934227,2,0.39240554
1,Kemper Military School, Kemper Military School & College was a private military school located in Boonville Missouri. Kemper filed for bankruptcy and closed in 2002. The school's motto was Nunquam Non Paratus (Never Not Prepared).,0,0.9977126,0,0.94308585,1,0.9998448,2,0.45801035
1,High school dropouts, Dropping out means leaving a school or group for practical reasons necessities or disillusionment with the system from which the individual in question leaves. Most commonly dropping out refers to a student quitting school before he or she graduates or avoiding entering a university. It cannot always be ascertained that a student has dropped out as he or she may stop attending without terminating enrollment.,0,0.9977005,0,0.9895634,0,0.54194254,2,0.6115533
1,A. J. C. Jooste High School, A. J. C. Jooste High School is a coeducational boarding high school in Petrusburg Free State South Africa. Together with the associated primary school it is known as the AJC Jooste Combined School.In November 2009 six pupils submitted a written complaint that they had been hit and kicked by one of their teachers until they were bleeding.,0,0.997687,0,0.99768674,1,0.9993381,2,0.5284284
1,Heanor Gate Science College, Heanor Gate Science College is a secondary academy school and specialist Science College located in Heanor in the Amber Valley district of Derbyshire England. All though back in 2012 the school had an outstanding Ofsted report this year the Ofsted report was given as inadequate.,0,0.9976744,0,0.99854326,0,0.99198604,0,0.36985585
1,Mojave High School, Mojave High School opened in 1996 is a nine-month public High School that is part of Clark County School District located in North Las Vegas Nevada. As of late 2011 It is proclaimed to be one of the low-active schools by having at least 1000 students removed to other schools since 2010 due to bullying and violence dropouts and vandalism. The graduation rate is relatively low.,0,0.9976509,0,0.9992963,1,0.99486166,2,0.67443657
1,Tabor College (Iowa), Tabor College was a Christian college in Tabor Iowa that operated from 1853 to 1927. It is now defunct.,0,0.997546,0,0.97922665,1,0.99982136,2,0.52893347
1,Grama Bharathi High School, Grama Bharathi High School is a repetitious school of Krishnarajpet talluk Karnataka India. Here more than 800 hundred students are studying.,0,0.9974371,0,0.95550394,1,0.99988246,0,0.69854087
1,Burnholme Community College, Burnholme Community College is a high school on the east side of York North Yorkshire. It serves the suburbs of Heworth Tang Hall and parts of Osbaldwick. Due to declining enrolment the college has been scheduled for closure in 2014.,0,0.9973928,0,0.7702696,0,0.9777009,0,0.45514804
1,St Aldhelm's Academy, St Aldhelm's Academy (formerly Rossmore Community College and Martin Kemp-Welch School) is a 12 to 18 mixed academy school with Sports College status serving the Rossmore Parkstone Newtown Wallisdown and Alderney areas of Poole England. In 2012 the school became notable for having achieved the worst GCSE results in England. The Academy is not connected to the nearby St Aldhelms Combined School.,0,0.9973016,0,0.99930716,0,0.5807738,2,0.6245636
1,St. Katherine College, St. Katherine College is a new undergraduate college located in Encinitas CA. It currently has 92 students enrolled and it teaches liberal arts and sciences.On December 28 2013 St. Katherine's men's basketball program gained national attention when it faced off against then #20 ranked San Diego State and Pac-12 member Utah on consecutive nights losing by 83 points and 73 points respectively.,0,0.9972561,0,0.5916373,1,0.940185,0,0.58886063
1,Mount Alvernia High School (Pittsburgh), Mount Alvernia High School was a private all-girls Roman Catholic high school in Pittsburgh Pennsylvania; it is within the Diocese of Pittsburgh. The school is closed in June 2011 due to declining enrollment.,0,0.9971896,0,0.797307,0,0.83571476,1,0.38085628
1,Sheldon Clark High School, Sheldon Clark High School is a public high school in Martin County Kentucky. As of August 1 2013 Sheldon Clark High School was closed as it was found to be unsafe to the public because of a state road blasting project and moved to a new facility of the same name.,0,0.9970613,0,0.90374535,1,0.9834087,2,0.7195939
1,Bishop Ford Central Catholic High School, Bishop Ford Central Catholic High School is a private Roman Catholic high school in the Park Slope section of Brooklyn New York. It is located within the Roman Catholic Diocese of Brooklyn. Due to a loss of enrollment by 75% since 2006 Bishop Ford is set to close at the end of the 2013-2014 school year.,0,0.9970509,0,0.6958947,0,0.9760158,0,0.4191641
1,Somerset Christian College, Somerset Christian College now known as Pillar College(changed in 2013) private evangelical Christian college and is owned and operated by Pillar of Fire International a religious denomination. The college was located in the Zarephath section of Franklin Township in Somerset County New Jersey. Due to the latest flood the Zarephath campus building have been condemned and all classes met at Stonecrest Church in Warren NJ.,0,0.9970283,0,0.8838567,1,0.9993349,2,0.7216398
1,Provincetown High School, Provincetown High School is a defunct public high school located in Provincetown Massachusetts. The school closed its doors on June 7 2013 following the graduation ceremony of the final Senior class consisting of eight students.There are no students enrolled in grades 9 10 or 11 because in 2010 the school committee voted unanimously to phase out the students in Provincetown high school due to declining enrollment.,0,0.9969663,0,0.9748035,1,0.99958044,2,0.5114052
1,Medical University of the Americas – Belize, Medical University of the Americas – Belize (MUA-B) was a medical school located in San Pedro Town Belize from 2001 to 2007. As of January 25 2010 MUA-B is no longer a recognized institution in Belize.,0,0.99693394,0,0.9871672,1,0.99819285,0,0.45243022
1,Hoërskool Schweizer-Reneke, Hoërskool Schweizer-Reneke (often abbreviated to Schweizer) is a secondary school in South Africa with only around 412 students.,0,0.9969139,0,0.933939,1,0.99988794,0,0.5411133
1,Howden School and Technology College, Howden School and Technology College is a secondary school and sixth form located in Howden East Riding of Yorkshire England.The school specialises in Technology and ICT. Pupils usually attend the school from Year Seven (aged 11) to Year Eleven (aged 16). The school Sixth Form College for further education works in conjunction with Goole High School in GooleHowden School and Technology College was placed in Special Measures following an Ofsted inspection in July 2010.,0,0.99678147,0,0.9799049,1,0.9998852,0,0.5900612
1,Champion Baptist College, Champion Baptist College is an unaccredited vocational college based in Hot Springs Arkansas. The college is associated with the Gospel Light Baptist Church.,0,0.9967776,0,0.986634,1,0.9998816,0,0.53934973
1,Sherwood Academy, Sherwood Academy was a private school in the United Arab Emirates. It was a part of the Sherwood Group of Schools. The School is closed due to lack of infrastructure as per ADEC rules[citation needed].,0,0.99674714,0,0.9637635,1,0.9912766,1,0.414667
1,Mid-Continent University, Mid-Continent University is a four-year liberal arts Christian institution located near Mayfield Kentucky. It had been experiencing financial troubles and was been placed on warning status by its regional accreditor the Southern Association of Colleges and Schools in late 2013.,0,0.9967188,0,0.95951295,0,0.99771583,2,0.6321807
1,California Lutheran High School, California Lutheran High School is a Lutheran high school in Wildomar California in the Inland Empire.Prior to May 2009 the school accused two 16-year old girls of possessing bond of intimacy characteristic of a lesbian relationship and expelled them both. In 2009 the California Supreme Court ruled that it did not have to comply with the Unruh Civil Rights Act a California state law preventing businesses from discriminating because the school was a social organization and not a business.,0,0.99671704,0,0.9861455,1,0.9987569,2,0.66382647
1,Notre Dame High School (Harper Woods Michigan), Notre Dame High School was a Catholic all–male non–residential college preparatory school in the Detroit suburb of Harper Woods Michigan. It was closed in 2005 with 295 students after more than 50 years due to budget concerns according to the Archdiocese of Detroit.The school had about 300 students at the time of closure down from almost 1000 during its peak enrollment levels.,0,0.9966882,0,0.8970932,0,0.9953818,2,0.46754622
1,Mary Immaculate Seminary, The Seminary of Mary Immaculate was a former Catholic seminary located in Northampton Pennsylvania in the United States. It opened in 1939 to train candidates for the Congregation of the Mission commonly called the Vincentian Fathers and operated until 1990. The facilities then served as a retreat center. It is currently completely closed.,0,0.99660945,0,0.9310834,1,0.99987125,1,0.42194155
1,Hurworth House School, Hurworth House School was an non-selective independent school located in Hurworth-on-Tees in the borough of Darlington England. There were approximately 130 pupils on the school roll aged 4–16 as of July 2010.On Tuesday 29 June it was announced that Polam Hall proposals had fallen through and that Hurworth House was to close for good.,0,0.9965281,0,0.6270681,0,0.98442173,0,0.4486605
1,Northwestern High School (Baltimore Maryland), Northwestern High School is a public high school located in Baltimore Maryland United States.In November 2012 the Baltimore City Schools administration announced that Northwestern was not included in future school modernization plans and would likely close after 2014. Under the plan students would be assigned to other schools.,0,0.9964976,0,0.9395413,1,0.9995547,1,0.38677898
1,St. Peter Chanel High School, Saint Peter Chanel High School was a Catholic high school located in Bedford Ohio USA from 1957 to 2013. The school was closed by the Cleveland Catholic Diocese following a drastic decreasing trend in enrollment.,0,0.9964753,0,0.93125343,0,0.99821377,2,0.45400724
1,Poston Butte High School, Poston Butte High School is a high school in San Tan Valley Arizona in the Florence Unified School District. It opened July 20 2009. From its inception the school was marred by struggling school leadership resulting in high staff turnover a decline in student enrollment and negative press. In the summer of 2013 nationally recognized school reformer and high school turnaround specialist Tim Richard was hired to serve as the new principal.,0,0.99647224,0,0.9854321,0,0.998317,2,0.76082516
1,Nyala University, Nyala University is a public university located in Nyala in South Darfur Sudan.Nyala University is a member of the Federation of the Universities of the Islamic World.It is also a member of the Association of African Universities.In 2005 there was a dispute between the administration and the students over their exams results as a result of which the administration decided to close the university.,0,0.9964205,0,0.943558,1,0.9557772,2,0.45765713
2,Emo Philips, Emo Philips is an American entertainer and comedian born in the Chicago suburb of Downers Grove. Much of his standup comedy stems from the use of paraprosdokians and garden path sentences spoken in a wandering falsetto tone of voice and a confused childlike delivery of his material to produce the intended comic timing in a manner invoking the 'wisdom of children' or the idiot savant.,0,0.9994869,0,0.97650456,1,0.9998542,2,0.69728386
2,Manmohini Zutshi Sahgal, Manmohini Zutshi Sahgal was a member of Jawaharlal Nehru's family and an Indian writer. Sahgal's father grew up in Nehru's childhood home. Without this influential though tangential association it is doubtful her memoir would have more than routine interest. Sahgal was an active participant in India's struggle for independence but her emotionless story proves her a flawed observer unable or unwilling to convey any feeling for the characters or events she witnessed.,0,0.99947315,0,0.9929657,1,0.99346864,2,0.56664336
2,Stephan Collishaw, Stephan Collishaw is an author from Nottinghamshire.Collishaw was born at Nottingham City Hospital. He wrote his first novel at the age of 16 an unpublished work he subsequently described as unremittingly awful. He studied at Goldsmiths University of London where he wrote several other substantial unpublished works and based on an interest in history and literature decided to become a teacher in 1991.,0,0.9993667,0,0.9500608,1,0.9995499,0,0.43097612
2,Richard Peebles, Richard Peebles (born 1956) working under the stage name Rikki is a Glaswegian singer who won the BBC's A Song for Europe contest in 1987 with his own composition Only the light. Although he had been writing and performing with the group Marmalade[citation needed] at the time he was picked to represent the UK he was a mini-cab driver in Glasgow. At the Eurovision Song Contest in Brussels the song fared poorly and was placed 13th out of the 22 entries.,0,0.9992111,0,0.978937,0,0.9912985,2,0.43106622
2,George Clayton, George Clayton Jr. was an otherwise unknown American writer whose sole legacy appears to be Angelology: Remarks and Reflections Touching the Agency and Ministration of Holy Angels (New York: Henry Kernot 1851) with original illustrations and dedicated to a departed George C. Morgan.The book received a negative review in the Literary Gazette revealing nothing about its author.,0,0.9990766,0,0.97852725,1,0.9989942,2,0.7333195
2,Ajdar, Ajdar Anık better known as Ajdar (born in Mardin Turkey on 10 February 1973) is a Turkish mechanical engineer who thinks he is a singer and songwriter. He is well known by his bad voice and his abysmal songs.He graduated from Trakya University in mechanical engineering and worked in the domain for eight years. He launched a singing career by gaining fame by taking part in the selection rounds for in 2006 and creating controversy with the jury who said he could never be a pop singer.,0,0.9990615,0,0.9913675,1,0.9974476,2,0.620448
2,Florence Foster Jenkins, Florence Foster Jenkins (July 19 1868 – November 26 1944) was an American amateur operatic soprano who was known—and ridiculed—for her lack of rhythm pitch and tone; her aberrant pronunciation; and her generally poor singing ability.,0,0.99902475,0,0.9902062,0,0.97319126,2,0.76698846
2,Faizal Tahir, Faizal Tahir is a Malaysian Singer who is the current official Malaysian DC Brand Ambassador. He provoked the industry by ripping off his shirt during one of the live-telecast resulting being sternly warned by the authority and banned from performing in front of live audiences.,0,0.99897075,0,0.9940205,0,0.5487587,2,0.8258454
2,Arthur Kelton, Arthur Kelton (d. 1549/1550) was an author who wrote in rhyme about Welsh history.Kelton whose date of birth and ancestry are unclear is credited with Book of Poetry in Praise of Welshmen (1546) and A Chronicle with a Genealogie declaring that the Brittons and Welshmen are linealiye dyscended from Brute (1547) which was dedicated to Edward VI. He dealt with early British history after the uncritical fashion of Geoffrey of Monmouth and made no serious effort at scholarship.,0,0.9986687,0,0.9909814,1,0.99986935,2,0.37927353
2,Mitsuomi Takahashi, Mitsuomi Takahashi (高橋 光臣 Takahashi Mitsuomi March 10 1982) is a Japanese actor best known for playing Satoru Akashi/BoukenRed in the tokusatsu show GoGo Sentai Boukenger. He took part in the 20th and 21st SASUKE competition. He unfortunately failed both times in the first stage.,0,0.9984097,0,0.978593,1,0.998818,0,0.63425374
2,Donna Hogan, Donna Faye Hogan (born May 11 1971) is an American author best known as Anna Nicole Smith's younger half-sister. Hogan was born and raised in Houston Texas. Donna has been quoted as saying when she worked at gentleman's clubs she would earn upwards of $2000 per night. These statements have been proven to be false.In April 2007 she wrote a book entitled Train Wreck: The Life and Death of Anna Nicole Smith about Smith. Upon release of the book Hogan appeared on the Dr.,0,0.9983347,0,0.9413319,1,0.9998305,2,0.59152067
2,Vanusa, Vanusa (Portuguese pronunciation: [vaˈnuzɐ]) is a Brazilian singer linked to the Jovem Guarda movement. She has released many solo albums most of them self-titled. She gained national attention in March 2009 when she sang the Brazilian National Anthem at the Legislative Assembly of São Paulo. Accompanied by a couple of musicians she committed many lyrical mistakes during her performance and ended up singing out of rhythm.,0,0.9982615,0,0.976715,1,0.968634,0,0.6884432
2,Josh Begley, Josh Begley (born 1984) is an American internet artist. He is best known for creating an iPhone app to track every reported United States drone strike.In July 2012 Begley developed an iPhone application that would send a push notification every time there was a US drone strike in Pakistan Yemen or Somalia. Apple rejected the app three times calling its content crude and objectionable.,0,0.9982566,0,0.98868984,1,0.99154156,2,0.48632228
2,Intars Busulis, Intars Busulis (born 2 May 1978 in Talsi Latvian SSR USSR) is a Latvian singer represented Latvia at the Eurovision Song Contest 2009 in Moscow Russia with the song Probka (traffic jam). It competed in the second semi-final on May 14 but finished last with seven points and failed to win a place in the final.,0,0.9981989,0,0.9960828,1,0.9930501,0,0.37760273
2,Benjamin Beduneau, Benjamin Beduneau also known as Lancelot is a French composer.In September 2005 he sued Malcolm McLaren for plagiarism alleging that McLaren had copied one of Beduneau's compositions for use in the soundtrack to Kill Bill 2. McLaren's lawyer has admitted that McLaren does not play any musical instruments.In November 2005 a French court in Angers (Maine-et-Loire) threw out the case ruling there was not enough evidence to support the claim.,0,0.9981154,0,0.9378265,1,0.7517886,2,0.59584516
2,Dave Foster, Dave Foster is an American musician who was the third drummer for the grunge rock band Nirvana. He was fired after playing only a couple of performances with the band mostly because of his inability to attend rehearsal sessions regularly. Foster lived hours away from Kurt Cobain and bassist Krist Novoselic back in Aberdeen Washington which required the men to pick Foster up and bring him to the band's rehearsal space in Tacoma.,0,0.9981148,0,0.98520976,1,0.9592991,2,0.44625592
2,Giovanni Stefano Robatto, Giovanni Stefano Robatto (1649–1733) was an Italian painter of the Baroque period. He was born at Savona. He studied at Rome under Carlo Maratti. He was employed painting for churches in Genoa among his works a St. Francis receiving the Stigmata for the church of the Cappucini. He afterwords abandoned himself to a fatal passion for gaming and his later works are hasty and careless.,0,0.9981026,0,0.99457884,1,0.99675757,2,0.5900828
2,Cornelia Dahlgren, Cornelia Dahlgren is a Swedish singer songwriter and producer known by the stage name Cornelia. She runs her own independent label called Camp Mozart. Cornelia participated in the first season of Swedish Idol 2004 however dropped out of the show in the final stages as she did not consider the manufactured approach to the music true to what she was about.,0,0.9980584,0,0.97269,1,0.89499223,1,0.40643686
2,Janki Ballabh Shastri, Acharya Janki Ballabh Shastri (February 5 1916 – April 7 2011) was an Indian Hindi poet writer and critic. He declined to accept Padma Shri in 2010 stating his disciples deserved much more than Shri. He also refused the Padmashri in 1994.,0,0.9980556,0,0.9791468,1,0.94150466,2,0.5575419
2,Brad Adkins, Brad Adkins (born 1973 in Kalispell Montana) is a self-taught American artist and curator currently residing in Portland Oregon. In 2002 Chas Bowie of The Portland Mercury declared Adkins the poster boy of low-rent artwork. Also in 2002 D.K.,0,0.99803513,0,0.97891724,1,0.9998596,0,0.44740254
2,Sheila Chandra, Sheila Chandra (born 14 March 1965 in London) is a former English pop singer of Indian descent. She has not been able to speak or sing due to a medical condition and retired from music in 2010.,0,0.99799085,0,0.72238225,1,0.99951875,2,0.3513162
2,Dylan Kight, Dylan Kight (born September 4 1984) is an American singer-songwriterKnown as the lost record. What should have been the debut record for Dylan Kight became one of his first tests as an artist. It took over 8 months to record and consisted of about 30 songs. The record was almost mixed when the record was lost. It was recorded on 2 inch analog tape and then transferred to Pro Tools HD to maximize mixing capabilities. However at some point the hard drive malfunctioned and the record was lost.,0,0.9979709,0,0.9921639,1,0.9995641,2,0.5461462
2,Jack Zajac, Jack Zajac is a Californian West Coast artist who has been concerned with the “Romantic Surrealist tradition”.”To have a message or an emotional stimulation soaked up by an uncertainty of the Artist’s tool — color — shape — form — which are the punctuation of his message is a discouraging thing. This is the kind of anemia I’m trying to eliminate.”↑ ↑ ↑,0,0.9979668,0,0.95722175,0,0.75264215,2,0.6895005
2,Dasha Zhukova, Darya Dasha Alexandrovna Zhukova (Russian: Дарья Александровна Жукова; born 8 June 1981) is the girlfriend of billionaire Roman Abramovich.Ms. Zhukova is affiliated with a number of organizations based on which she has been described as a philanthropist entrepreneur fashion designer and magazine editor. However with the exception of a three-month period with one magazine none of Ms. Zhukova's organizations appear to have any existence independent of her or Mr. Abramovich.,0,0.9979327,0,0.946428,1,0.99986994,1,0.38040435
2,Csézy, Csézy real name Erzsébet Csézi (born on October 9 1979 in Mezőkövesd) is a Hungarian pop singer.On February 8 2008 she was chosen to represent Hungary at the Eurovision Song Contest in Belgrade with her song Szívverés. She finished last in the second semi-final on May 22 with just six points.,0,0.9979296,0,0.9913675,1,0.9998053,0,0.6159654
2,Alexander Dyukov (historian), Aleksandr Reshideovich Dyukov (Russian: Алекса́ндр Решиде́ович Дю́ков) (born October 17 1978) is a Russian historian writer journalist and blogger. Dyukov lacks an academic degree and is considered a revisionist historian by Estonian press and is persona non grata in Latvia and other Schengen memberstates.He is General Director of the Moscow-based Historical Memory Foundation (Russian: Фонд Историческая память).,0,0.9978429,0,0.55055356,1,0.99987173,2,0.46031088
2,John Noble (painter), John ('Wichita Bill') Noble was born in 1874 to an upper-middle-class family that had emigrated from England. He was a noted post-impressionist painter of cowboys sunrises and seascapes. He wore a five-gallon hat called himself the first white child born in Wichita.He often advised prospective customers not to buy his paintings.,0,0.99782395,0,0.983743,1,0.9998568,2,0.46460202
2,Giuseppe Cambini, Giuseppe Maria Gioacchino Cambini (Livorno 13 February? 1746–Netherlands? 1810s? or Paris? 1825?) was an Italian composer and violinist.Born in Livorno it is likely that Cambini studied violin with Filippo Manfredi; the only evidence for this is however Cambini's own unreliable account which also claims inaccurately that he worked with Luigi Boccherini and Pietro Nardini and was a friend of Joseph Haydn.,0,0.9977749,0,0.6433061,1,0.9998394,0,0.37852025
2,Caleb Whitefoord, Whitefoord redirects here.,0,0.9977584,0,0.75967366,1,0.9998785,2,0.43172994
2,Philippe Russo, Philippe Russo is a French singer-songwriter (born on 4 October 1961 Paris). He had a hit between 1986 and early 1987 in France with his single Magie noire devoted to the discothèques which peaked at #10 on the SNEP Singles Chart. Then he published several singles until 1991 but they were unsuccessful and failed to reach the chart. Therefore Russo can be deemed as a one-hit wonder. He was the guitar of Marc Lavoine during this one's last concert tour.,0,0.9976941,0,0.9812788,1,0.9984555,2,0.5146654
2,Lionello Bononi, Lionello Bononi was an Italian of the Baroque period. He was the nephew and pupil of Carlo Bononi and active c. 1649. The excellent instruction of his uncle might have enabled him to arrive at celebrity in the art but his negligence and depravity of conduct prevented his ever going beyond mediocrity. His most creditable performances are two pictures he painted for trie chapel of the hospital of Santa Maria Novella representing The Visitation of the Virgin to St. Elizabeth and The Holy Family.,0,0.9976829,0,0.9994373,1,0.9977685,0,0.5756902
2,Joseph Gandy, Joseph Michael Gandy (1771–1843) was an English artist visionary architect and architectural theorist most noted for his imaginative paintings depicting Sir John Soane's architectural designs. He worked extensively with Soane both as draughtsman and creative partner from 1798 until 1809 when he (ultimately unsuccessfully) set up his own practice.Gandy built little in his career having a reputation as a difficult individual to deal with.,0,0.9976549,0,0.98634386,1,0.9985268,0,0.6005271
2,Dmitry Khvostov, Count Dmitry Ivanovich Khvostov (Russian: граф Дми́трий Ива́нович Хвосто́в July 30 [O.S. July 19] 1757 – November 2 [O.S. October 22] 1835) was a Russian poet representing the late period of classicism in Russian literature. Count Khvostov as he was widely known was an exceedingly prolific author of poems fables epigrams etc. invariably archaic and pompous making him an easy target for humourists and fellow poets (Pushkin among them) who ridiculed him relentelessly.,0,0.99756086,0,0.9659719,1,0.7805627,2,0.44229418
2,Neil Christian, Neil Christian born Christopher Tidmarsh (4 February 1943 – 4 January 2010) had a solo hit single in 1966 when That's Nice (written by Miki Dallon) reached Number 16 in the UK Singles Chart. He remains however a one-hit wonder. Follow-up singles Oops and Two at a Time never reached the charts. He was born Hoxton East London.,0,0.9975466,0,0.985629,1,0.9997911,2,0.37003568
2,Ladyscraper, Ladyscraper is the performing name of Wayne Adams a UK breakcore artist. He is one of many artists associated with the Wrong Music label.,0,0.99743724,0,0.89022493,1,0.9998839,0,0.53610015
2,Zé Cabra, Casimiro António Serra Afonso Zé Cabra (Gralhós Macedo de Cavaleiros born 25 June 1965) former painter and comedy-singer from Portugal. He lives in France.He was known for his shows in the most hidden villages of Portugal. Zé Cabra's acting gained him some popularity for a short time when he recorded his first songs and appeared in a couple of TV shows. He was also known for his bad singing so he was never taken seriously. Zé Cabra has admitted that he can't sing.,0,0.9972511,0,0.69510007,1,0.9982071,2,0.48998266
2,Reinaldo Arenas, Reinaldo Arenas (July 16 1943 – December 7 1990) was a Cuban poet novelist and playwright who despite his early sympathy for Fidel Castro and the 1959 revolution grew critical of and then rebelled against the Cuban government.,0,0.99717194,0,0.9464123,0,0.6753741,2,0.5882944
2,Brian Walski, Brian Walski is a professional photographer who was accused in 2003 of altering a news photograph which he later admitted to. Until the incident he was a staff photographer at the Los Angeles Times. Previously he had won the California Press Photographers Association's 2001 Photographer of the Year.,0,0.99712867,0,0.9716225,1,0.9996636,2,0.5730957
2,Andy Nicholls, Andy Nicholls (born 1962) is an English former football hooligan manager and author of a number of books on football hooliganism. He has been banned from every ground in England and Wales. He is banned from for life from the home ground of the team he supports Everton Goodison Park. and has served three months in prison for football related violence. Nowadays Nicholls spends a lot of time on social media where he is a known keyboard warrior. .,0,0.9970816,0,0.9892335,1,0.9997038,2,0.6248122
2,Tiffany Million, Tiffany Million (born Sandra Lee Schwab on April 6 1966) also known as Tyffany Million is a former professional wrestler and American pornographic performer who appeared in both heterosexual and lesbian videos. She retired from the adult industry in 1994 and according to her website refuses to answer questions about her former career. As Sandra Scott she was the subject of the 2007 reality show Wife Mom Bounty Hunter which aired on WE: Women's Entertainment for one season.,0,0.9969126,0,0.90326,1,0.9998247,2,0.42475018
2,Thomas Sébillet, Thomas Sébillet (1512–1589) was a French jurist and grammarian. He is now remembered for his Art Poétique from 1548 on French verse. He was strongly contradicted later by Joachim du Bellay whose art poétique became normative. This decapitation of richesse lead to a centralisation of language too (additionally to the concentration of political power),0,0.9968984,0,0.8193048,1,0.9998105,2,0.6279175
2,Nicolas Edelinck, Nicolas-Étienne Edelinck (9 April 1681 - 11 May 1767) a French engraver was born to a family of engravers in Paris the eighth son of Gérard Edelinck. Although he had the advantage of his father's instruction and of studying in Italy he never rose above mediocrity. He engraved some portraits and a few plates for the Crozat Collection. He died in Paris in 1768. Among other prints by him are the following: Gerard Edelinck; after Tortebat. Cardinal Giulio de' Medici; after Raphael.,0,0.99686086,0,0.98913926,1,0.9998354,0,0.48878765
2,Judge Dread, Alexander Minto Hughes (2 May 1945 – 13 March 1998) better known as Judge Dread was an English reggae and ska musician. He was the first white recording artist to have a reggae hit in Jamaica and the BBC has banned more of his songs than any other recording artist due to his frequent use of sexual innuendo and double entendres.,0,0.9968142,0,0.99418193,1,0.9990489,2,0.5178043
2,Brandon Jones (singer), Brandon Jones (born June 17 1989) is a Canadian singer/song writer from Quispamsis New Brunswick. He was a competitor on season 4 of Canadian Idol and was eliminated on August 1 2006 placing him 8th.,0,0.9967692,0,0.95405304,1,0.9998567,0,0.586639
2,Franz Koch (writer), Franz Koch (Attnang Oberösterreich 21 March 1888 - Tübingen 29 December 1969) was a German literary historian and scholar of Goethe and Schiller. He was compromised by his association with National Socialism.,0,0.996766,0,0.9822605,1,0.99822396,2,0.4405589
2,Adrian Lulgjuraj, Adrian Lulgjuraj (born in Ulcinj Yugoslavia present-day Montenegro 19 August 1980) is an Albanian singer from Montenegro. Together with Bledar Sejko he represented Albania in the Eurovision Song Contest 2013 in Malmö with the song Identitet. The song failed to qualify for the final.,0,0.99668556,0,0.9623821,1,0.9564825,0,0.40030727
2,Paul Chung, Paul Chung (5 April 1959 – 1 September 1989) was a Hong Kong actor  MC (Master of Ceremony) & DJ (early 80's). He committed suicide on Friday 1 September 1989.,0,0.9966035,0,0.58284676,1,0.9996216,0,0.39479023
2,John Hoyle, John Hoyle (d. 1797?) was author of a dictionary of musical terms titled Dictionarium Musica [sic]; being a complete Dictionary or Treasury of Music London 1770; republished with a new title in 1790 and 1791. The work was pronounced short and incomplete by the Critical Review for February 1791. Hoyle is said to have died in 1797.,0,0.9964869,0,0.9842398,1,0.999866,2,0.46792743
2,Thomas Chatterton, Thomas Chatterton (20 November 1752 – 24 August 1770) was an English poet and forger of pseudo-medieval poetry. He committed suicide dying of arsenic poisoning.,0,0.99646485,0,0.9967303,1,0.99940884,2,0.53455
2,Benedict of Soracte, Benedict of Soracte (Benedict of St. Andrew) was a tenth-century Italian chronicler a monk at the monastery on Mount Soracte. The Catholic Encyclopedia article on Ecclesiastical Annals dates his chronicle to 968 but notes that it unfortunately is filled with legends.,0,0.99640816,0,0.7603504,1,0.9998622,0,0.40947488
